user_id,subscription_date,recipe_section_pageviews,food_section_pageviews,fashion_section_pageviews,beauty_section_pageviews,news_section_pageviews
284116,2012-06-13 13:09:22.000000,0,1,5,0,1
74280,2012-08-20 17:53:30.000000,0,1,0,0,3
1306839,2013-04-08 16:18:56.000000,0,1,2,0,2
1388180,2013-06-04 12:10:00.000000,0,1,0,0,0
168832,2012-07-11 18:18:02.000000,1,0,0,0,0
1465502,2013-07-03 02:29:52.000000,1,1,0,0,0
1349550,2013-05-21 12:35:47.000000,1,0,0,0,0
1246613,2013-02-25 17:13:58.000000,0,1,0,0,0
1412537,2013-06-18 14:30:46.000000,2,1,1,0,0
1749043,2013-11-25 12:21:57.000000,1,0,0,0,0
2252658,2014-09-14 18:55:49.000000,4,0,0,0,0
1442475,2015-02-20 12:33:17.000000,3,2,0,0,0
2150280,2014-07-14 19:42:49.000000,4,0,0,0,0
2251394,2014-09-14 10:45:47.000000,0,1,0,0,0
2319325,2014-10-27 01:20:55.000000,1,0,0,0,0
285627,2016-03-09 19:11:27.000000,1,0,0,0,0
277456,2020-06-19 09:53:56.000000,1,0,0,0,0
1558593,2013-08-07 20:12:29.000000,1,0,0,0,0
1480313,2013-07-06 16:39:55.000000,1,0,0,0,0
1599183,2013-09-24 16:15:47.000000,1,1,0,0,0
1544749,2013-08-06 10:56:06.000000,1,0,0,0,0
1931086,2014-02-28 13:29:33.000000,8,0,0,0,0
1676488,2013-10-22 15:38:58.000000,1,0,0,0,0
1984390,2014-03-21 17:32:38.000000,0,1,0,0,0
1373027,2013-05-30 13:40:59.000000,0,1,0,0,0
1853332,2014-02-04 15:11:46.000000,2,0,0,0,0
1906308,2014-02-20 12:20:13.000000,0,1,0,0,0
1463828,2013-07-02 22:51:58.000000,0,1,0,0,0
1485053,2013-07-10 13:29:14.000000,3,0,0,0,0
1829340,2014-01-25 13:30:19.000000,1,0,0,0,0
1471797,2013-07-03 13:52:50.000000,2,2,0,0,0
1788700,2014-01-14 12:53:25.000000,0,1,0,0,0
2711259,2015-07-21 13:38:54.000000,0,1,0,0,0
38291,2012-10-05 06:02:58.000000,0,1,0,0,0
87159,2013-01-08 10:03:54.000000,1,0,0,0,3
137187,2013-01-17 11:47:58.000000,1,2,2,1,0
2872366,2015-11-05 00:03:57.000000,3,0,0,0,2
1412,2013-01-23 15:12:05.000000,3,4,1,0,9
2496931,2015-02-21 07:14:59.000000,0,2,1,0,0
136689,2012-12-19 11:24:26.000000,2,0,1,0,12
2713419,2015-07-22 08:50:20.000000,0,1,0,0,0
2607179,2015-04-17 12:21:03.000000,0,1,0,0,0
2885856,2015-11-18 10:53:36.000000,0,1,4,0,0
2124443,2014-07-07 14:34:11.000000,0,1,0,0,0
2703110,2015-07-16 19:07:01.000000,0,1,0,0,0
135771,2020-05-21 12:59:12.000000,0,4,0,0,0
71683,2015-04-17 12:51:31.000000,7,4,0,0,5
3699,2013-05-13 13:31:18.000000,4,2,3,0,18
27216,2015-07-08 14:30:53.000000,3,5,0,1,0
8965,2020-08-09 19:13:38.000000,3,0,0,0,0
20761,2019-07-20 14:20:13.000000,2,1,0,0,0
50555,2019-05-29 19:22:14.000000,0,1,0,0,0
22642,2020-02-26 18:51:48.000000,1,5,1,0,0
46654,2017-01-31 12:11:16.000000,0,2,1,0,10
38305,2017-01-07 12:28:05.000000,5,1,1,0,6
135310,2014-11-09 09:54:21.000000,0,2,0,1,0
135897,2013-11-20 20:53:41.000000,2,0,0,0,0
142703,2014-02-22 10:03:57.000000,5,2,0,0,0
89233,2018-03-01 19:18:02.000000,0,1,1,0,0
90318,2017-06-05 18:35:37.000000,3,0,3,0,15
2030877,2018-12-02 15:42:24.000000,1,0,0,0,0
60817,2014-01-22 13:03:57.000000,0,1,0,0,0
974,2014-05-16 15:07:51.000000,5,0,1,0,0
10823,2013-04-04 16:20:02.000000,1,2,0,0,0
7307,2015-08-04 21:05:12.000000,0,1,0,0,9
37756,2014-05-19 21:43:56.000000,0,1,0,0,0
29455,2020-02-04 16:50:41.000000,2,0,0,0,0
38102,2016-10-28 22:12:44.000000,0,1,0,0,2
40185,2016-02-02 18:40:06.000000,6,7,0,1,2
39177,2017-06-17 18:58:40.000000,1,0,1,2,0
135716,2013-02-27 09:39:59.000000,0,1,0,0,1
97971,2014-09-13 16:08:01.000000,3,1,1,6,8
142160,2015-10-25 09:53:18.000000,0,9,0,0,3
130821,2015-12-07 16:15:09.000000,3,1,0,0,0
131628,2016-06-03 00:12:52.000000,0,1,0,0,5
87211,2018-01-15 16:06:03.000000,0,2,0,0,0
145931,2018-10-31 21:21:05.000000,0,1,0,0,0
94670,2018-12-26 11:06:07.000000,0,1,4,1,0
121192,2017-10-06 22:18:08.000000,0,1,0,0,0
197227,2012-10-12 14:19:53.000000,0,1,0,0,0
284334,2013-01-09 11:19:17.000000,0,1,3,0,14
282904,2016-04-05 18:07:42.000000,0,1,1,0,0
168160,2018-07-09 00:54:06.000000,0,1,1,0,0
289589,2013-05-29 13:25:36.000000,2,0,0,0,0
175058,2015-12-03 13:02:29.000000,1,0,0,0,0
190361,2016-02-16 23:01:39.000000,1,0,0,0,0
283501,2018-10-31 16:43:43.000000,2,1,0,0,0
3130482,2016-04-28 18:27:03.000000,0,6,2,0,0
168913,2015-02-03 14:37:56.000000,1,3,0,0,18
224151,2015-05-17 17:45:24.000000,2,3,0,0,3
193544,2014-02-13 17:10:20.000000,15,0,0,0,0
192676,2015-04-17 11:37:20.000000,1,1,1,0,0
169575,2016-04-28 13:09:12.000000,0,2,0,0,0
174363,2017-01-31 11:41:09.000000,0,1,0,0,0
220144,2020-03-12 11:16:59.000000,4,0,0,0,2
270222,2015-02-24 09:18:59.000000,0,1,4,1,1
284638,2013-09-04 12:36:41.000000,0,2,1,0,0
277547,2017-02-14 21:07:18.000000,5,0,0,0,3
279179,2016-08-25 17:37:43.000000,0,1,2,0,10
271181,2019-03-20 14:35:20.000000,0,2,0,0,0
3672604,2017-02-22 20:57:45.000000,1,0,0,0,0
3008671,2017-01-31 11:11:44.000000,4,0,0,0,0
3662587,2017-02-16 19:45:09.000000,1,0,0,0,0
77892,2017-05-30 17:46:06.000000,0,1,0,0,0
4419604,2018-11-07 17:54:24.000000,1,1,0,0,0
90847,2013-02-19 10:22:13.000000,1,0,1,0,0
141944,2013-01-22 17:57:43.000000,6,2,1,0,2
131521,2018-12-26 15:12:30.000000,1,1,0,0,0
150318,2019-05-26 08:34:56.000000,0,2,0,0,0
28451,2015-11-19 19:41:56.000000,0,1,0,0,0
22385,2013-06-18 15:22:56.000000,1,1,0,0,2
61099,2018-01-05 22:31:35.000000,0,1,1,0,8
91845,2013-06-04 11:24:10.000000,0,2,0,0,0
84426,2014-11-24 13:56:20.000000,0,2,3,4,3
142229,2013-08-03 23:25:15.000000,0,1,0,0,34
147254,2015-12-02 14:28:44.000000,2,0,0,0,1
139390,2018-10-31 16:43:38.000000,3,1,0,0,0
144838,2020-05-10 01:43:30.000000,4,3,0,0,0
4262462,2018-06-02 08:18:14.000000,4,1,0,0,0
4279762,2018-06-18 19:42:05.000000,0,1,0,0,0
35512,2017-02-07 22:45:59.000000,0,1,0,0,0
79484,2019-04-03 09:59:22.000000,0,3,6,0,1
62554,2019-08-15 12:49:13.000000,0,1,0,0,0
27260,2017-07-09 12:14:57.000000,3,3,3,0,3
98468,2015-10-13 15:26:53.000000,1,0,0,0,0
112763,2015-01-25 11:15:40.000000,0,1,0,0,4
153931,2014-11-06 15:48:44.000000,6,5,2,0,10
136971,2015-10-16 11:38:39.000000,0,1,0,1,0
95028,2016-10-26 18:04:45.000000,1,0,1,0,4
150811,2019-02-28 11:36:59.000000,6,5,2,1,1
281456,2013-01-17 09:07:59.000000,6,1,1,1,4
285041,2013-01-08 13:19:58.000000,0,9,3,0,0
230412,2013-06-29 08:40:13.000000,0,1,0,0,0
169604,2014-02-12 08:19:23.000000,0,2,0,0,0
221354,2014-01-26 11:32:14.000000,0,3,3,0,0
283315,2016-04-07 21:23:04.000000,17,23,2,0,0
168839,2016-11-10 11:14:45.000000,3,0,0,0,0
169363,2015-10-29 07:51:20.000000,0,4,1,0,0
168817,2013-06-25 20:25:45.000000,0,1,0,0,7
179631,2015-10-31 10:58:29.000000,3,0,0,0,0
170514,2017-01-31 12:26:04.000000,1,0,1,0,3
228571,2015-10-24 17:53:24.000000,1,0,0,0,2
272366,2013-06-04 18:04:50.000000,3,0,0,0,0
285682,2015-04-21 16:31:41.000000,8,0,0,0,0
230458,2016-04-06 21:09:41.000000,1,0,0,0,1
2960813,2016-02-05 14:41:19.000000,0,1,0,0,0
3825770,2017-05-18 17:51:06.000000,1,0,0,0,0
3052761,2016-03-30 00:10:04.000000,7,8,0,0,0
3621219,2017-01-31 14:50:27.000000,2,2,0,0,0
3661402,2017-02-16 13:03:57.000000,1,0,0,0,0
2259071,2016-07-19 11:15:07.000000,1,1,0,0,0
3576755,2017-01-13 15:45:53.000000,0,3,0,0,0
3647669,2017-02-07 12:22:50.000000,2,0,0,0,0
4046224,2018-01-10 11:48:09.000000,0,4,0,0,0
4728376,2019-07-25 16:18:07.000000,1,0,0,0,0
4384724,2018-10-15 13:47:12.000000,1,0,0,0,0
3970982,2017-10-26 16:05:50.000000,0,1,0,0,0
4464570,2018-12-09 01:00:31.000000,0,1,0,0,0
3669705,2017-02-22 16:06:52.000000,2,2,0,0,0
3630207,2017-02-02 12:18:56.000000,0,1,0,0,0
325672,2012-08-07 17:21:25.000000,0,3,0,0,4
363835,2012-05-22 22:09:05.000000,5,3,0,4,0
372966,2012-05-22 15:17:19.000000,4,3,3,1,0
391939,2012-08-07 16:46:40.000000,23,17,0,0,0
312769,2012-08-23 10:53:52.000000,4,7,13,0,19
338337,2012-08-20 18:09:11.000000,0,4,0,0,2
1697645,2017-02-07 12:09:58.000000,9,0,0,0,0
380474,2013-06-04 13:19:08.000000,0,1,0,0,0
3995407,2017-11-14 21:23:42.000000,3,0,0,0,0
4014880,2017-11-29 16:33:48.000000,2,2,2,0,0
4808076,2019-12-08 00:33:44.000000,0,2,0,0,0
324461,2013-01-07 13:17:15.000000,8,1,3,0,0
382401,2013-01-29 16:22:58.000000,0,1,0,0,0
350371,2015-02-05 17:19:26.000000,1,0,0,0,0
319376,2016-03-01 14:54:32.000000,0,2,0,1,1
323715,2016-02-24 17:04:17.000000,6,2,0,0,14
320734,2019-12-03 08:18:46.000000,2,4,0,4,2
3011310,2016-03-02 11:07:58.000000,1,0,0,0,0
386115,2018-12-04 12:54:44.000000,0,2,1,0,0
407703,2017-02-04 09:05:13.000000,1,0,3,0,0
3554585,2016-12-26 22:56:12.000000,0,6,0,0,0
313878,2014-08-04 08:52:53.000000,0,1,0,0,0
3129019,2016-04-28 13:16:12.000000,1,0,0,0,0
3130895,2016-04-28 22:24:40.000000,2,3,0,0,0
3405483,2016-09-08 12:17:58.000000,0,1,0,0,0
3811015,2017-04-26 14:56:44.000000,1,0,0,0,0
1997653,2017-02-16 14:59:26.000000,2,0,0,0,0
3622178,2017-01-31 17:39:55.000000,1,0,0,0,0
357037,2013-03-01 00:33:02.000000,0,1,2,0,0
345493,2015-02-03 14:03:05.000000,1,2,0,0,0
326394,2014-01-10 13:13:41.000000,0,1,2,0,0
358314,2015-04-20 11:47:36.000000,0,2,0,2,5
323766,2013-10-02 11:27:41.000000,0,1,2,0,0
323354,2017-07-14 13:26:42.000000,0,1,0,0,0
325455,2019-09-26 15:15:15.000000,7,2,1,1,0
338006,2016-04-11 09:20:57.000000,0,3,3,0,1
386269,2013-10-22 00:51:47.000000,0,2,0,0,0
424314,2013-10-18 11:27:11.000000,5,0,4,1,5
410217,2019-07-21 23:09:57.000000,5,4,0,0,1
389949,2019-09-04 11:25:01.000000,3,0,1,0,0
376451,2017-02-15 17:23:01.000000,0,1,1,2,6
419140,2019-04-11 11:28:34.000000,0,1,0,1,0
1465431,2020-01-04 02:44:46.000000,0,3,1,0,0
4629909,2019-05-15 21:12:35.000000,0,1,0,0,0
431211,2013-01-22 18:13:52.000000,1,0,0,0,4
457282,2013-02-13 14:20:57.000000,3,3,2,0,0
522258,2013-10-01 13:05:41.000000,4,0,0,0,0
550088,2015-11-14 20:12:07.000000,1,0,0,0,0
454567,2015-09-12 19:17:38.000000,2,1,0,0,7
463778,2013-10-17 11:52:30.000000,1,0,0,0,0
4279200,2018-06-18 15:48:07.000000,0,2,0,0,1
483847,2017-11-29 15:06:18.000000,1,0,0,0,0
514316,2014-01-09 09:20:51.000000,0,2,4,0,0
512694,2018-10-22 07:13:02.000000,5,0,1,0,0
522104,2018-06-20 19:18:04.000000,0,1,0,1,0
553671,2016-07-27 21:45:34.000000,1,0,0,0,4
1025573,2014-02-26 11:51:27.000000,1,0,0,0,0
1012728,2013-05-30 18:29:44.000000,0,2,0,1,1
551183,2020-01-10 03:07:24.000000,2,0,0,0,0
437502,2014-02-25 11:44:13.000000,2,0,0,0,0
438825,2017-10-06 20:24:15.000000,5,9,1,1,3
469574,2018-05-12 14:08:16.000000,1,2,1,0,5
508043,2013-07-29 17:07:30.000000,0,2,3,0,0
508512,2016-07-28 22:21:18.000000,0,3,2,0,7
493778,2019-04-25 07:18:06.000000,0,7,0,1,0
525174,2017-02-20 11:45:26.000000,0,1,1,0,0
531006,2016-02-01 09:05:52.000000,2,0,0,1,2
2166001,2014-07-24 16:45:04.000000,0,1,0,0,0
361762,2015-10-19 13:12:30.000000,1,3,0,0,0
487792,2013-01-16 12:26:34.000000,0,1,0,0,0
535300,2013-01-18 17:17:51.000000,0,1,0,0,0
541223,2016-05-25 20:04:33.000000,0,6,0,0,0
514703,2014-02-06 19:25:53.000000,1,0,0,0,0
375737,2012-10-01 17:04:51.000000,1,0,0,0,0
367839,2013-01-16 10:01:55.000000,1,0,0,0,0
399750,2017-01-27 16:48:30.000000,6,1,0,0,0
351282,2014-01-28 10:17:38.000000,0,1,2,6,2
295104,2013-08-30 12:16:31.000000,0,2,0,0,4
337262,2016-06-18 13:37:44.000000,2,3,2,0,8
324231,2018-12-07 16:20:54.000000,0,14,5,0,6
362094,2014-02-16 22:42:41.000000,0,1,1,0,1
376719,2016-12-21 20:44:26.000000,0,2,0,0,1
320739,2013-07-09 21:57:10.000000,0,3,1,0,9
357742,2015-06-16 09:47:29.000000,0,4,2,0,3
318049,2016-04-11 11:32:25.000000,0,2,2,0,0
317291,2016-08-11 13:37:06.000000,0,1,1,0,5
292840,2019-01-08 18:00:08.000000,0,1,1,0,0
317536,2020-07-10 12:12:33.000000,0,2,8,0,0
388231,2017-12-30 04:12:01.000000,0,1,5,0,8
4421529,2018-11-09 16:54:07.000000,0,5,0,0,0
553323,2014-03-26 11:49:02.000000,1,0,0,0,0
454327,2014-07-15 15:24:31.000000,2,1,2,0,7
473938,2014-03-03 20:52:21.000000,1,0,0,0,8
493158,2015-09-30 12:12:30.000000,1,0,4,0,10
472166,2015-02-05 16:09:42.000000,0,2,3,0,0
482312,2013-10-16 16:06:38.000000,3,8,10,5,8
464021,2015-06-22 15:48:15.000000,0,1,3,0,0
488168,2016-05-03 19:36:24.000000,4,4,5,3,26
555936,2013-12-13 14:28:36.000000,5,3,3,0,1
553185,2014-07-11 15:28:39.000000,0,4,1,0,6
554863,2015-01-22 18:42:24.000000,1,0,0,0,0
501247,2013-10-03 14:23:07.000000,0,2,4,0,3
495023,2018-03-28 19:55:42.000000,3,7,0,0,3
541687,2016-03-07 14:08:24.000000,1,5,2,0,2
549330,2020-07-07 21:01:16.000000,0,1,0,0,0
458846,2015-09-07 15:51:29.000000,1,0,0,0,0
453757,2020-08-15 09:53:12.000000,2,1,0,0,0
3458925,2016-10-12 09:54:51.000000,2,1,0,0,0
529137,2013-07-14 08:10:04.000000,3,1,0,0,0
515688,2016-12-16 14:22:44.000000,0,1,0,0,1
521809,2016-10-13 16:12:04.000000,0,1,0,0,0
507364,2019-12-10 11:30:32.000000,1,0,1,0,0
438334,2014-02-17 15:11:31.000000,0,1,0,0,0
471331,2013-08-07 18:14:15.000000,3,1,1,0,1
464755,2013-11-03 09:00:03.000000,0,1,1,0,0
472515,2015-08-19 23:41:26.000000,0,1,1,0,0
485864,2017-02-05 20:37:36.000000,0,9,0,1,12
486259,2016-06-02 11:29:38.000000,1,2,3,0,4
472510,2016-10-07 18:00:44.000000,1,1,0,0,0
448294,2017-03-03 07:27:19.000000,0,1,0,0,0
468591,2018-03-15 06:27:10.000000,3,1,0,0,0
536119,2013-07-09 06:52:39.000000,0,1,0,0,6
498699,2013-12-15 15:58:18.000000,0,2,0,0,0
516246,2015-10-24 22:19:59.000000,0,3,0,2,1
554428,2016-09-21 11:04:06.000000,3,4,1,0,0
520732,2017-12-02 20:55:21.000000,2,0,4,0,10
532924,2016-09-30 18:16:19.000000,1,2,2,0,12
553333,2016-08-17 13:57:12.000000,0,2,2,0,4
152842,2012-06-01 12:24:43.000000,1,0,0,0,0
130734,2012-06-27 08:04:04.000000,1,0,0,0,0
93160,2012-07-18 11:35:33.000000,0,1,0,0,0
139277,2012-07-17 10:12:50.000000,0,5,0,0,1
91313,2012-09-06 12:00:10.000000,0,2,2,0,3
169266,2012-06-26 16:24:55.000000,1,1,0,2,11
182075,2012-08-25 13:34:09.000000,1,0,0,0,0
99190,2012-09-27 14:15:25.000000,0,1,1,1,8
35497,2012-09-05 13:54:19.000000,1,1,1,0,1
86787,2012-08-24 11:21:59.000000,3,1,4,1,3
285131,2012-07-22 20:51:14.000000,1,2,2,0,3
2129845,2014-07-09 15:47:07.000000,0,4,0,0,0
1482655,2013-07-09 12:07:25.000000,1,0,0,0,0
1379525,2013-05-30 23:08:51.000000,9,1,0,0,0
1524077,2013-07-22 13:49:36.000000,6,0,0,0,0
1309877,2013-04-09 20:52:08.000000,1,1,0,0,0
1397566,2013-06-06 16:33:24.000000,8,0,0,0,0
1395599,2013-06-05 11:35:42.000000,1,2,0,0,0
1603501,2013-09-30 12:51:02.000000,1,0,1,0,6
1706873,2013-10-30 08:22:56.000000,1,0,0,0,0
1790038,2014-01-14 14:24:59.000000,1,0,0,0,3
1945174,2014-03-06 13:53:40.000000,0,1,0,0,0
1366709,2013-05-29 17:26:29.000000,0,1,0,0,0
1307552,2013-04-09 11:11:06.000000,0,7,0,2,2
1395913,2013-06-05 13:38:21.000000,0,1,0,0,0
1544460,2013-08-06 10:51:58.000000,0,1,2,0,2
1253447,2013-02-26 15:19:32.000000,2,2,0,0,1
1583798,2013-09-10 12:59:24.000000,1,0,1,0,0
1532509,2013-07-23 11:26:56.000000,0,3,0,0,2
1229227,2013-02-19 15:32:15.000000,3,2,0,0,0
1347230,2013-05-19 15:40:06.000000,0,5,0,0,0
1297103,2013-04-04 12:21:14.000000,4,1,0,0,0
1925420,2014-02-26 15:17:40.000000,6,0,0,0,0
1938031,2014-03-03 01:27:30.000000,0,2,0,0,8
1713517,2013-11-04 09:35:29.000000,0,2,1,0,8
1789779,2014-01-14 14:07:38.000000,2,0,0,0,9
1933106,2014-02-28 17:46:59.000000,1,0,0,0,0
1461276,2013-07-14 19:20:54.000000,1,0,0,0,0
1593765,2013-09-16 20:38:50.000000,0,1,1,0,0
1381635,2013-05-31 16:01:02.000000,1,0,0,0,0
1469943,2013-07-03 11:52:52.000000,2,0,0,0,0
1728589,2013-11-09 20:47:07.000000,0,2,0,0,0
1734071,2013-11-12 10:42:02.000000,0,1,0,0,0
1913350,2014-02-21 11:31:03.000000,1,0,0,0,1
1920298,2014-02-25 11:04:47.000000,1,0,0,0,0
1482679,2014-03-30 12:58:47.000000,0,1,0,0,0
1929358,2014-02-28 11:36:05.000000,0,3,0,0,0
2005662,2014-04-24 11:31:21.000000,0,1,0,0,0
1668209,2013-09-19 18:55:39.000000,0,3,0,0,0
1571475,2013-08-22 18:55:30.000000,0,1,1,0,0
1445743,2013-06-25 21:37:48.000000,0,1,0,0,0
1504361,2013-07-16 01:03:21.000000,0,1,0,0,6
1734274,2013-11-12 11:00:34.000000,1,0,0,0,0
1996677,2014-04-07 13:05:14.000000,0,1,0,0,0
2033728,2014-05-09 10:11:37.000000,1,1,0,0,0
2414222,2014-12-16 20:50:00.000000,1,1,1,0,0
2115292,2014-07-01 11:17:06.000000,0,1,0,0,0
2282465,2014-09-22 08:08:01.000000,0,1,0,0,0
2063426,2014-05-24 10:12:18.000000,0,1,0,0,0
2732705,2015-08-05 15:25:37.000000,0,2,0,1,0
2612976,2015-04-20 19:27:51.000000,0,1,0,0,0
2627314,2015-04-30 13:04:21.000000,2,1,0,0,2
2150661,2014-07-14 23:03:20.000000,0,1,0,0,1
2272760,2014-09-19 09:04:51.000000,0,1,0,1,0
1979517,2014-09-16 07:48:26.000000,3,1,0,0,0
2302100,2014-10-11 12:05:50.000000,0,1,0,0,0
1148839,2015-09-04 18:04:34.000000,0,1,0,0,0
2929535,2016-01-12 15:16:42.000000,1,0,0,0,0
2537928,2015-02-28 12:01:28.000000,1,0,0,0,0
2543485,2015-03-03 19:39:13.000000,0,1,0,0,2
2490443,2015-02-20 12:11:14.000000,0,1,2,0,1
2583932,2015-04-03 16:34:17.000000,2,0,2,0,13
2763790,2015-08-27 10:24:20.000000,4,4,0,0,0
2112359,2014-09-17 12:31:10.000000,1,1,0,0,0
2618946,2015-04-21 21:27:30.000000,0,1,0,0,0
2092205,2014-06-13 10:38:00.000000,4,0,1,0,2
2439011,2014-12-26 23:11:28.000000,0,5,6,2,0
1573016,2014-07-12 03:52:50.000000,2,1,0,0,0
2626125,2015-04-30 11:14:03.000000,4,0,0,2,1
2761731,2015-08-26 12:44:43.000000,0,2,0,0,7
2765740,2015-08-28 17:39:23.000000,0,1,0,0,1
2609303,2015-04-18 10:44:38.000000,0,2,0,0,6
1065024,2015-06-16 20:50:57.000000,0,3,3,1,3
1299155,2013-04-04 14:58:22.000000,1,0,0,0,3
1233810,2013-02-19 20:37:46.000000,1,1,0,0,2
1438715,2013-06-24 09:37:29.000000,0,1,1,0,0
1596444,2013-09-20 11:35:23.000000,0,1,0,0,0
1473335,2013-07-03 15:31:43.000000,12,4,0,0,0
1455469,2013-06-29 16:16:11.000000,1,1,1,0,0
1412055,2013-06-18 13:35:52.000000,3,1,1,2,3
1574314,2013-08-27 15:39:39.000000,0,2,1,0,3
1395060,2013-06-05 09:32:35.000000,1,0,0,0,2
1597280,2013-09-21 02:00:40.000000,1,4,0,0,4
1321828,2013-04-19 16:58:21.000000,0,52,0,1,2
1446685,2013-06-25 23:00:53.000000,0,1,1,0,15
1761903,2013-12-05 09:13:40.000000,2,1,0,0,0
1627790,2013-10-09 12:39:36.000000,2,1,0,0,0
1682609,2013-10-23 11:34:00.000000,1,0,1,0,9
1908494,2014-02-20 15:14:05.000000,0,1,0,0,0
1828134,2014-01-25 10:38:46.000000,1,0,0,0,2
1717549,2013-11-05 09:11:49.000000,0,1,0,0,1
1700420,2013-10-25 14:31:14.000000,1,0,0,0,0
1680032,2013-10-22 19:21:29.000000,1,0,0,0,4
1881764,2014-02-12 13:39:39.000000,2,1,2,0,6
1702354,2013-10-26 11:14:19.000000,0,4,0,0,0
1710374,2013-11-02 15:41:29.000000,2,3,2,0,0
1897840,2014-02-15 10:08:59.000000,0,1,0,0,4
1908444,2014-02-20 15:11:43.000000,0,5,1,0,0
1648126,2013-10-17 11:36:39.000000,2,2,0,0,1
2016766,2014-04-30 01:10:56.000000,2,1,0,7,0
2002777,2014-04-16 22:52:33.000000,0,2,0,0,0
1987939,2014-03-26 11:56:14.000000,0,1,0,0,1
1388256,2013-06-04 12:13:44.000000,5,4,0,0,1
1417635,2013-06-18 19:48:48.000000,0,1,1,0,3
1373849,2013-05-30 14:48:55.000000,1,1,1,0,6
1365560,2013-05-29 16:26:21.000000,2,1,1,0,0
1388037,2013-06-04 12:02:45.000000,0,1,0,0,3
1444428,2013-06-25 20:31:37.000000,7,14,1,0,11
1461160,2013-07-02 19:43:39.000000,0,1,1,0,6
1567400,2013-08-20 16:41:50.000000,0,2,2,1,5
1444817,2013-06-25 20:44:05.000000,2,1,2,1,13
1296873,2013-04-04 12:11:32.000000,0,1,0,0,0
1376228,2013-05-30 16:23:02.000000,0,1,0,0,1
1463650,2013-07-02 22:36:25.000000,10,8,0,0,7
1477610,2013-07-04 12:14:06.000000,1,0,1,0,0
1449625,2013-06-26 11:24:43.000000,0,1,0,0,2
1245884,2013-02-25 15:48:13.000000,0,1,0,0,3
1313465,2013-04-11 15:15:35.000000,0,5,1,0,17
1462098,2013-07-02 20:59:03.000000,0,1,1,1,6
1484496,2013-07-10 09:12:39.000000,6,8,0,5,15
1571646,2013-08-22 20:44:07.000000,2,0,1,0,11
1815389,2014-01-23 14:12:36.000000,2,4,1,0,0
1653452,2013-10-18 20:50:15.000000,11,3,0,0,2
1840809,2014-01-27 17:35:13.000000,2,0,0,0,0
1925088,2014-02-26 12:09:22.000000,1,0,0,0,3
1984753,2014-03-22 06:25:45.000000,0,1,0,0,0
1884427,2014-02-13 00:21:17.000000,3,0,0,0,1
1910335,2014-02-20 17:48:10.000000,1,2,1,1,0
1964525,2014-03-17 01:47:01.000000,0,2,1,0,12
1909813,2014-02-20 16:48:57.000000,1,0,0,0,0
1906027,2014-02-20 11:30:14.000000,1,0,0,0,1
2020566,2014-04-30 20:54:34.000000,1,0,1,1,0
1799803,2014-01-17 17:33:45.000000,0,4,0,0,0
1698102,2013-10-25 11:30:13.000000,6,1,1,0,6
1972706,2014-03-18 09:54:11.000000,0,1,0,0,5
1906334,2014-02-20 12:24:18.000000,1,1,3,0,5
1761148,2013-12-04 14:46:20.000000,3,1,0,0,0
1883966,2014-02-12 21:09:27.000000,0,1,2,0,13
1831862,2014-01-25 19:26:22.000000,0,2,3,1,12
1921612,2014-02-25 12:00:27.000000,0,1,7,5,7
2019028,2014-04-30 12:55:41.000000,0,3,2,0,2
1932699,2014-02-28 16:32:57.000000,0,6,14,0,2
1881230,2014-02-12 10:26:54.000000,1,1,0,0,26
1921185,2014-02-25 11:38:16.000000,0,9,0,0,7
1303447,2013-04-05 14:43:04.000000,1,0,0,0,0
1254085,2013-02-26 16:00:37.000000,0,1,0,0,0
1246126,2013-02-25 16:18:51.000000,4,4,2,0,0
1423417,2013-06-19 15:09:22.000000,0,3,0,0,0
1388558,2013-06-04 12:32:15.000000,0,2,0,0,0
129867,2014-02-22 13:13:29.000000,1,0,0,0,0
1579160,2013-09-09 11:46:00.000000,1,0,0,0,6
1524873,2013-07-23 02:47:28.000000,0,1,0,0,0
1253784,2013-02-26 15:37:38.000000,1,0,3,0,3
1246998,2013-02-25 17:57:08.000000,0,1,0,0,0
1354268,2013-05-23 16:52:11.000000,2,0,0,1,2
1584101,2013-09-10 13:30:11.000000,0,1,0,0,0
1419195,2013-06-19 00:38:12.000000,0,2,0,0,1
1681607,2013-10-23 00:39:04.000000,0,1,0,0,0
1898353,2014-02-15 16:46:37.000000,1,0,0,0,0
1845849,2014-01-30 11:03:16.000000,0,3,0,0,1
1782175,2014-01-07 18:04:07.000000,2,0,0,0,2
1656256,2013-10-19 10:23:22.000000,1,0,0,0,0
1993439,2014-03-29 05:25:17.000000,0,2,0,0,0
1922415,2014-02-25 13:07:02.000000,0,1,0,0,4
3088,2013-04-09 13:47:34.000000,0,2,1,0,2
1923158,2014-02-25 15:21:53.000000,0,1,0,0,1
2011133,2014-04-29 15:10:58.000000,1,0,0,0,0
1932791,2014-02-28 16:46:07.000000,0,1,1,1,0
1968709,2014-03-17 11:17:31.000000,0,2,0,0,0
1984431,2014-03-21 18:14:46.000000,0,2,0,0,6
59756,2014-04-28 14:37:26.000000,2,4,1,0,0
2005369,2014-04-24 09:34:08.000000,0,2,0,0,4
3791,2016-07-30 09:24:32.000000,1,2,2,0,2
1914254,2014-02-21 19:05:40.000000,0,1,0,0,0
